Brand,Range,Fast Charging L3,Mileage,Performance,Seats,Exterior color,Interior color,Charging type,Battery warranty,VIN,Year,Battery size,URL,Title,Price
Ford,300 mi,41 minutes,15 mi,580 HP,Up to 5,Black,Black/Medium Dark Slate,SAE CCS DC fast charge connector,96 month/100000 miles,1FT6W7L75SWG13838,2025,N/A,https://ev.com/vehicle/1g67ks,2025FordF-150 LightningPlatinum,"$66,405"
Ford,270 mi,45 minutes,"7,166 mi",480 HP,Up to 5,Shadow Black,Black Onyx/Copper,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK4SE0PMA77042,2023,N/A,https://ev.com/vehicle/0tuhc6,2023FordMustang Mach-EGT,"$45,675"
Ford,270 mi,45 minutes,"7,425 mi",480 HP,Up to 5,Shadow Black,Black Onyx/Copper,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK4SE1PMA75543,2023,N/A,https://ev.com/vehicle/vk5wpe,2023FordMustang Mach-EGT,"$45,675"
Ford,310 mi,45 minutes,12 mi,290 HP,Up to 5,Gray,Light Space Gray,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK3R77SMA12859,2025,N/A,https://ev.com/vehicle/dxyt3r,2025FordMustang Mach-EPremium,"$36,192"
Ford,280 mi,36 minutes,8 mi,480 HP,Up to 5,Black,"""35""",SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK4SX5SMA14187,2025,N/A,https://ev.com/vehicle/ff80kq,2025FordMustang Mach-EGT,"$45,330"
Ford,250 mi,32 minutes,20 mi,264 HP,Up to 5,Black,"""sj""",SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R48SMA18907,2025,N/A,https://ev.com/vehicle/vd5yln,2025FordMustang Mach-ESelect,"$30,525"
Ford,250 mi,32 minutes,19 mi,264 HP,Up to 5,Black,"""sj""",SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R45SMA11025,2025,N/A,https://ev.com/vehicle/2xsfgs,2025FordMustang Mach-ESelect,"$29,330"
Ford,250 mi,32 minutes,7 mi,264 HP,Up to 5,Black,"""sj""",SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R46SMA10885,2025,N/A,https://ev.com/vehicle/2i0d2g,2025FordMustang Mach-ESelect,"$29,330"
Ford,310 mi,45 minutes,3 mi,290 HP,Up to 5,Shadow Black,Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK3R73SMA15743,2025,N/A,https://ev.com/vehicle/loq5qs,2025FordMustang Mach-EPremium,"$37,671"
Ford,250 mi,32 minutes,10 mi,264 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK3R48SMA22922,2025,N/A,https://ev.com/vehicle/n1ukbc,2025FordMustang Mach-EPremium,"$32,760"
Ford,310 mi,45 minutes,10 mi,290 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK3R78SMA21635,2025,N/A,https://ev.com/vehicle/aglr1j,2025FordMustang Mach-EPremium,"$37,660"
Ford,310 mi,45 minutes,10 mi,290 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK3R74SMA26573,2025,N/A,https://ev.com/vehicle/bg6m4i,2025FordMustang Mach-EPremium,"$46,725"
Ford,250 mi,32 minutes,5 mi,264 HP,Up to 5,Molten Magenta Metallic Tinted Clearcoat,Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R41SMA08722,2025,N/A,https://ev.com/vehicle/ssah0l,2025FordMustang Mach-ESelect,"$27,265"
Ford,270 mi,45 minutes,"8,826 mi",480 HP,Up to 5,Shadow Black,Black Onyx/Copper,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK4SE2PMA75941,2023,N/A,https://ev.com/vehicle/kmcazd,2023FordMustang Mach-EGT,"$45,675"
Ford,270 mi,45 minutes,"8,440 mi",480 HP,Up to 5,Shadow Black,Black Onyx/Copper,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK4SE9PMA75726,2023,N/A,https://ev.com/vehicle/vwhwjs,2023FordMustang Mach-EGT,"$45,675"
Ford,250 mi,32 minutes,4 mi,264 HP,Up to 5,Black,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R43SMA15848,2025,N/A,https://ev.com/vehicle/rx1e2y,2025FordMustang Mach-ESelect,"$26,331"
Ford,250 mi,32 minutes,64 mi,264 HP,Up to 5,Black,Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R45SMA04396,2025,N/A,https://ev.com/vehicle/jz2p5k,2025FordMustang Mach-ESelect,"$29,830"
Ford,250 mi,32 minutes,7 mi,264 HP,Up to 5,White,Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R42SMA14982,2025,N/A,https://ev.com/vehicle/88zatd,2025FordMustang Mach-ESelect,"$28,830"
Ford,250 mi,32 minutes,7 mi,264 HP,Up to 5,Black,Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R47SMA18087,2025,N/A,https://ev.com/vehicle/68szh5,2025FordMustang Mach-ESelect,"$26,332"
Ford,310 mi,45 minutes,7 mi,290 HP,Up to 5,Black,Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK3R79SMA16055,2025,N/A,https://ev.com/vehicle/jxvwic,2025FordMustang Mach-EPremium,"$38,146"
Ford,250 mi,32 minutes,6 mi,264 HP,Up to 5,Blue,Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R44SMA07516,2025,N/A,https://ev.com/vehicle/fue9xs,2025FordMustang Mach-ESelect,"$28,361"
Ford,250 mi,32 minutes,9 mi,264 HP,Up to 5,Black,Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R4XSMA07665,2025,N/A,https://ev.com/vehicle/5dsykf,2025FordMustang Mach-ESelect,"$27,897"
Ford,310 mi,45 minutes,8 mi,290 HP,Up to 5,White,Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK3R72SMA18133,2025,N/A,https://ev.com/vehicle/o2du3m,2025FordMustang Mach-EPremium,"$36,271"
Ford,310 mi,45 minutes,7 mi,290 HP,Up to 5,White,Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK3R77SMA16703,2025,N/A,https://ev.com/vehicle/um8pn1,2025FordMustang Mach-EPremium,"$39,079"
Ford,310 mi,45 minutes,15 mi,290 HP,Up to 5,Green,Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK3R73SMA16889,2025,N/A,https://ev.com/vehicle/9knu85,2025FordMustang Mach-EPremium,"$34,237"
Ford,310 mi,45 minutes,8 mi,290 HP,Up to 5,Gray,Light Space Gray,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK3R78SMA12854,2025,N/A,https://ev.com/vehicle/c1dobt,2025FordMustang Mach-EPremium,"$36,192"
Ford,280 mi,36 minutes,26 mi,480 HP,Up to 5,Black,Performance Gray,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK4SX7SMA17351,2025,N/A,https://ev.com/vehicle/a1wk5u,2025FordMustang Mach-EGT,"$45,221"
Ford,270 mi,45 minutes,"8,669 mi",480 HP,Up to 5,Shadow Black,Black Onyx/Copper,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK4SE0PMA75632,2023,N/A,https://ev.com/vehicle/cq8t5b,2023FordMustang Mach-EGT,"$45,675"
Ford,250 mi,32 minutes,26 mi,264 HP,Up to 5,DESERT SAND,SJ,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R44SMA12912,2025,N/A,https://ev.com/vehicle/gbplb3,2025FordMustang Mach-ESelect,"$29,460"
Ford,250 mi,32 minutes,8 mi,264 HP,Up to 5,SHADOW BLK,SJ,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R48SMA18082,2025,N/A,https://ev.com/vehicle/ws170v,2025FordMustang Mach-ESelect,"$30,060"
Ford,250 mi,32 minutes,26 mi,264 HP,Up to 5,SHADOW BLK,SJ,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R49SMA19743,2025,N/A,https://ev.com/vehicle/099957,2025FordMustang Mach-ESelect,"$29,460"
Ford,250 mi,32 minutes,7 mi,264 HP,Up to 5,GLACIER GRY,SJ,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R4XSMA08587,2025,N/A,https://ev.com/vehicle/q3kdao,2025FordMustang Mach-ESelect,"$31,055"
Ford,310 mi,45 minutes,7 mi,290 HP,Up to 5,STAR WHT MET TC,MY,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK3R71SMA18771,2025,N/A,https://ev.com/vehicle/95ktem,2025FordMustang Mach-EPremium,"$37,405"
Ford,310 mi,45 minutes,11 mi,290 HP,Up to 5,DESERT SAND,MJ,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK3R73SMA08212,2025,N/A,https://ev.com/vehicle/7sm51u,2025FordMustang Mach-EPremium,"$37,010"
Ford,250 mi,32 minutes,2 mi,264 HP,Up to 5,Red,Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R40SMA14897,2025,N/A,https://ev.com/vehicle/447fba,2025FordMustang Mach-ESelect,"$29,240"
Ford,250 mi,32 minutes,2 mi,264 HP,Up to 5,White,Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R49SMA13652,2025,N/A,https://ev.com/vehicle/mm1om3,2025FordMustang Mach-ESelect,"$29,240"
Ford,310 mi,45 minutes,2 mi,290 HP,Up to 5,White,Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK3R72SMA13711,2025,N/A,https://ev.com/vehicle/8ndabc,2025FordMustang Mach-EPremium,"$34,706"
Ford,37 mi,N/A,3 mi,163 HP,Up to 5,White,Ebony,N/A,N/A,1FMCU0E10SUB13778,2025,14.4 kWh,https://ev.com/vehicle/rflfoz,2025FordEscapePHEV,"$34,417"
Ford,37 mi,N/A,3 mi,163 HP,Up to 5,White,Space Gray,N/A,N/A,1FMCU0E1XSUB15411,2025,14.4 kWh,https://ev.com/vehicle/a6chsk,2025FordEscapePHEV,"$34,412"
Ford,37 mi,N/A,65 mi,163 HP,Up to 5,White,Ebony,N/A,N/A,1FMCU0E17SUA33751,2025,14.4 kWh,https://ev.com/vehicle/va0ipb,2025FordEscapePHEV,"$28,756"
Ford,240 mi,44 minutes,30 mi,452 HP,Up to 5,Gray,"""med Dk Sla""",SAE CCS DC fast charge connector,96 month/100000 miles,1FTVW3LK3SWG04659,2025,N/A,https://ev.com/vehicle/450uyr,2025FordF-150 LightningXLT,"$46,435"
Ford,250 mi,32 minutes,8 mi,264 HP,Up to 5,Red,"""sj""",SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R41SMA09028,2025,N/A,https://ev.com/vehicle/7oalgj,2025FordMustang Mach-ESelect,"$30,325"
Ford,310 mi,45 minutes,5 mi,290 HP,Up to 5,Eruption Green Metallic,Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK3R75SMA20166,2025,N/A,https://ev.com/vehicle/gbtc05,2025FordMustang Mach-EPremium,"$35,327"
Ford,320 mi,36 minutes,45 mi,365 HP,Up to 5,Velocity Blue Metallic,Light Space Gray,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK3SUXSMA04352,2025,N/A,https://ev.com/vehicle/s8nyw7,2025FordMustang Mach-EPremium,"$39,471"
Ford,250 mi,32 minutes,10 mi,264 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R46SMA21773,2025,N/A,https://ev.com/vehicle/36gva0,2025FordMustang Mach-ESelect,"$30,955"
Ford,250 mi,32 minutes,10 mi,264 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK3R43SMA27672,2025,N/A,https://ev.com/vehicle/ydajwm,2025FordMustang Mach-EPremium,"$32,260"
Ford,310 mi,45 minutes,10 mi,290 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK3R74SMA22152,2025,N/A,https://ev.com/vehicle/56wppj,2025FordMustang Mach-EPremium,"$40,850"
Ford,310 mi,45 minutes,10 mi,290 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK3R7XSMA21913,2025,N/A,https://ev.com/vehicle/gqwmq6,2025FordMustang Mach-EPremium,"$38,655"
Ford,320 mi,36 minutes,10 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK3SU1SMA24635,2025,N/A,https://ev.com/vehicle/587wto,2025FordMustang Mach-EPremium,"$42,690"
Ford,280 mi,36 minutes,10 mi,480 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK4SX0SMA26912,2025,N/A,https://ev.com/vehicle/3jzfbq,2025FordMustang Mach-EGT,"$52,475"
Ford,270 mi,45 minutes,"13,949 mi",480 HP,Up to 5,Shadow Black,Black Onyx/Copper,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK4SE4PMA77061,2023,N/A,https://ev.com/vehicle/fjlm5h,2023FordMustang Mach-EGT,"$45,675"
Ford,270 mi,45 minutes,"10,056 mi",480 HP,Up to 5,Shadow Black,Black Onyx/Copper,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK4SE8PMA75958,2023,N/A,https://ev.com/vehicle/2eohf8,2023FordMustang Mach-EGT,"$45,675"
Ford,270 mi,45 minutes,"10,648 mi",480 HP,Up to 5,Shadow Black,Black Onyx/Copper,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK4SE9PMA75712,2023,N/A,https://ev.com/vehicle/t50oy6,2023FordMustang Mach-EGT,"$45,675"
Ford,250 mi,32 minutes,4 mi,264 HP,Up to 5,Black,Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R49SMA14333,2025,N/A,https://ev.com/vehicle/0n5ow2,2025FordMustang Mach-ESelect,"$27,897"
Ford,280 mi,36 minutes,4 mi,480 HP,Up to 5,Green,Performance Gray,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK4SX8SMA13678,2025,N/A,https://ev.com/vehicle/uezo0w,2025FordMustang Mach-EGT,"$45,990"
Ford,250 mi,32 minutes,5 mi,264 HP,Up to 5,Black,Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R49SMA12999,2025,N/A,https://ev.com/vehicle/yzwvgc,2025FordMustang Mach-ESelect,"$29,579"
Ford,310 mi,45 minutes,6 mi,290 HP,Up to 5,Black,Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK3R72SMA14261,2025,N/A,https://ev.com/vehicle/3p1m3f,2025FordMustang Mach-EPremium,"$34,929"
Ford,250 mi,32 minutes,5 mi,264 HP,Up to 5,White,Sj,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R45SMA18847,2025,N/A,https://ev.com/vehicle/u2zxv0,2025FordMustang Mach-ESelect,"$32,020"
Ford,250 mi,32 minutes,13 mi,264 HP,Up to 5,STAR WHT MET TC,MJ,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK3R43SMA21208,2025,N/A,https://ev.com/vehicle/ba6g5i,2025FordMustang Mach-EPremium,"$34,360"
Ford,37 mi,N/A,10 mi,163 HP,Up to 5,N/A,N/A,N/A,N/A,1FMCU0E10SUB29382,2025,14.4 kWh,https://ev.com/vehicle/cxaw7m,2025FordEscapePHEV,"$29,341"
Ford,240 mi,44 minutes,21 mi,452 HP,Up to 5,White,"""med Dk Sla""",SAE CCS DC fast charge connector,96 month/100000 miles,1FTVW3LK5SWG12956,2025,N/A,https://ev.com/vehicle/xtjr4a,2025FordF-150 LightningXLT,"$44,895"
Ford,240 mi,44 minutes,23 mi,452 HP,Up to 5,White,Medium Dark Slate,SAE CCS DC fast charge connector,96 month/100000 miles,1FTVW3LKXSWG00981,2025,N/A,https://ev.com/vehicle/areysq,2025FordF-150 LightningXLT,"$44,735"
Ford,300 mi,41 minutes,80 mi,536 HP,Up to 5,Space White Metallic,Medium Dark Slate,SAE CCS DC fast charge connector,96 month/100000 miles,1FT6W3LU0SWG06892,2025,N/A,https://ev.com/vehicle/5mgbqa,2025FordF-150 LightningFlash,"$52,090"
Ford,300 mi,41 minutes,36 mi,580 HP,Up to 5,Carbonized Gray Metallic,Medium Dark Slate,SAE CCS DC fast charge connector,96 month/100000 miles,1FTVW3L77SWG04823,2025,N/A,https://ev.com/vehicle/p7kuzv,2025FordF-150 LightningFlash,"$46,758"
Ford,300 mi,41 minutes,10 mi,536 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1FT6W3LU7SWG13418,2025,N/A,https://ev.com/vehicle/11nvn0,2025FordF-150 LightningFlash,"$51,790"
Ford,240 mi,44 minutes,"9,766 mi",462 HP,Up to 5,G4 Azure Gray Metallic Tricoat,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1FTVW1EL1PWG30159,2023,98 kWh,https://ev.com/vehicle/lbtoko,2023FordF-150 LightningLARIAT,"$42,690"
Ford,320 mi,41 minutes,N/A,580 HP,Up to 5,Iconic Silver Metallic,Active X Seats W/Console Black,SAE CCS DC fast charge connector,96 month/100000 miles,1FT6W5L77SWG15627,2025,N/A,https://ev.com/vehicle/6afx52,2025FordF-150 LightningLARIAT,"$53,660"
Ford,320 mi,41 minutes,N/A,580 HP,Up to 5,Agate Black Metallic,Active X Seats W/Console Black,SAE CCS DC fast charge connector,96 month/100000 miles,1FT6W5L78SWG15913,2025,N/A,https://ev.com/vehicle/wgo8xq,2025FordF-150 LightningLARIAT,"$53,660"
Ford,240 mi,44 minutes,N/A,452 HP,Up to 5,Space White Metallic,Cloth 40/Console/40 Medium Dark Slate,SAE CCS DC fast charge connector,96 month/100000 miles,1FTVW3LK6SWG16403,2025,N/A,https://ev.com/vehicle/b3s777,2025FordF-150 LightningXLT,"$39,660"
Ford,300 mi,41 minutes,10 mi,536 HP,Up to 5,Carbonized Gray,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1FT6W3LU6SWG10414,2025,N/A,https://ev.com/vehicle/igmtvm,2025FordF-150 LightningFlash,"$53,355"
Ford,240 mi,44 minutes,10 mi,452 HP,Up to 5,Silver,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1FTVW3LK0SWG11472,2025,N/A,https://ev.com/vehicle/fj3lqp,2025FordF-150 LightningXLT,"$47,090"
Ford,240 mi,44 minutes,10 mi,452 HP,Up to 5,Agate Black,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1FTVW3LK5SWG10513,2025,N/A,https://ev.com/vehicle/2ywx4w,2025FordF-150 LightningXLT,"$46,660"
Ford,300 mi,41 minutes,3 mi,580 HP,Up to 5,White,Medium Dark Slate,SAE CCS DC fast charge connector,96 month/100000 miles,1FT6W3L7XSWG01550,2025,N/A,https://ev.com/vehicle/eev34n,2025FordF-150 LightningFlash,"$46,917"
Ford,300 mi,41 minutes,30 mi,536 HP,Up to 5,Oxford White,Medium Dark Slate,SAE CCS DC fast charge connector,96 month/100000 miles,1FT6W3LU3SWG07387,2025,N/A,https://ev.com/vehicle/g4tnrw,2025FordF-150 LightningFlash,"$53,870"
Ford,270 mi,45 minutes,"4,957 mi",480 HP,Up to 5,Shadow Black,Black Onyx/Copper,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK4SE3PMA75527,2023,N/A,https://ev.com/vehicle/6ootto,2023FordMustang Mach-EGT,"$45,675"
Ford,310 mi,45 minutes,10 mi,290 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK3R7XSMA19708,2025,N/A,https://ev.com/vehicle/euh5sr,2025FordMustang Mach-EPremium,"$38,260"
Ford,250 mi,32 minutes,10 mi,264 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R46SMA08151,2025,N/A,https://ev.com/vehicle/f95dsh,2025FordMustang Mach-ESelect,"$31,055"
Ford,250 mi,32 minutes,10 mi,264 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R45SMA19674,2025,N/A,https://ev.com/vehicle/8owx3u,2025FordMustang Mach-ESelect,"$30,955"
Ford,310 mi,45 minutes,10 mi,290 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK3R72SMA19573,2025,N/A,https://ev.com/vehicle/qi2b1b,2025FordMustang Mach-EPremium,"$39,255"
Ford,224 mi,Coming Soon,"9,621 mi",266 HP,Up to 5,Gray,Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1SS3NMA19217,2022,N/A,https://ev.com/vehicle/hv6m7s,2022FordMustang Mach-ESelect,"$17,975"
Ford,250 mi,32 minutes,"3,034 mi",264 HP,Up to 5,Blue,Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK3R4XRMA03752,2024,N/A,https://ev.com/vehicle/p3ir9p,2024FordMustang Mach-EPremium,"$31,675"
Ford,250 mi,32 minutes,4 mi,264 HP,Up to 5,Red,Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R41SMA13693,2025,N/A,https://ev.com/vehicle/o9j3oh,2025FordMustang Mach-ESelect,"$28,829"
Ford,250 mi,32 minutes,5 mi,264 HP,Up to 5,White,Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R43SMA12996,2025,N/A,https://ev.com/vehicle/uahzaz,2025FordMustang Mach-ESelect,"$28,947"
Ford,250 mi,32 minutes,15 mi,264 HP,Up to 5,White,Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R47SMA15822,2025,N/A,https://ev.com/vehicle/t93dg7,2025FordMustang Mach-ESelect,"$28,829"
Ford,250 mi,32 minutes,11 mi,264 HP,Up to 5,GRABBER YELLOW,SJ,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R49SMA10413,2025,N/A,https://ev.com/vehicle/qcweus,2025FordMustang Mach-ESelect,"$30,755"
Ford,310 mi,45 minutes,12 mi,290 HP,Up to 5,GLACIER GRY,MJ,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK3R79SMA08392,2025,N/A,https://ev.com/vehicle/52wtny,2025FordMustang Mach-EPremium,"$38,005"
Ford,250 mi,32 minutes,1 mi,264 HP,Up to 5,Shadow Black,Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R4XSMA15216,2025,N/A,https://ev.com/vehicle/n9p7ru,2025FordMustang Mach-ESelect,"$30,060"
Ford,310 mi,45 minutes,1 mi,290 HP,Up to 5,Shadow Black,Black Activex,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK3R73SMA09862,2025,N/A,https://ev.com/vehicle/11m9sr,2025FordMustang Mach-EPremium,"$37,860"
Ford,250 mi,32 minutes,N/A,264 HP,Up to 5,Star White Metallic Tri-Coat,Activex Seating Material Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R40SMA18867,2025,N/A,https://ev.com/vehicle/lk0vcq,2025FordMustang Mach-ESelect,"$30,455"
Ford,250 mi,32 minutes,N/A,264 HP,Up to 5,Glacier Gray Metallic Tricoat,Activex Seating Material Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R41SMA19672,2025,N/A,https://ev.com/vehicle/liz7w0,2025FordMustang Mach-ESelect,"$30,455"
Ford,250 mi,32 minutes,N/A,264 HP,Up to 5,Desert Sand,Activex Seating Material Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R41SMA19915,2025,N/A,https://ev.com/vehicle/42dizp,2025FordMustang Mach-ESelect,"$29,460"
Ford,250 mi,32 minutes,N/A,264 HP,Up to 5,Molten Magenta Metallic Tinted Clearcoat,Activex Seating Material Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R41SMA19929,2025,N/A,https://ev.com/vehicle/41e4zd,2025FordMustang Mach-ESelect,"$30,455"
Ford,250 mi,32 minutes,10 mi,264 HP,Up to 5,Beige,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R45SMA10022,2025,N/A,https://ev.com/vehicle/v75rqt,2025FordMustang Mach-ESelect,"$28,265"
Ford,250 mi,32 minutes,N/A,264 HP,Up to 5,Shadow Black,Activex Seating Material Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R49SMA19905,2025,N/A,https://ev.com/vehicle/k9nx04,2025FordMustang Mach-ESelect,"$29,460"
Ford,250 mi,32 minutes,N/A,264 HP,Up to 5,Eruption Green Metallic,Activex Seating Material Black Onyx,SAE CCS DC fast charge connector,96 month/100000 miles,3FMTK1R4XSMA18570,2025,N/A,https://ev.com/vehicle/oijvta,2025FordMustang Mach-ESelect,"$29,955"
