Brand,Range,Fast Charging L3,Mileage,Performance,Seats,Exterior color,Interior color,Charging type,Battery warranty,VIN,Year,Battery size,URL,Title,Price
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Blue,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA2SY014875,2025,84 kWh,https://ev.com/vehicle/kqjk95,2025HyundaiIONIQ 5Limited,"$27,945"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DAXSY009788,2025,84 kWh,https://ev.com/vehicle/j99tct,2025HyundaiIONIQ 5SEL,"$23,670"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA5SY014305,2025,84 kWh,https://ev.com/vehicle/jq4ytn,2025HyundaiIONIQ 5Limited,"$30,275"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Green,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA1SY017309,2025,84 kWh,https://ev.com/vehicle/uhlhik,2025HyundaiIONIQ 5SEL,"$24,810"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Black,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA1SY001207,2025,84 kWh,https://ev.com/vehicle/7h3h09,2025HyundaiIONIQ 5SEL,"$23,470"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Black,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA4SY014033,2025,84 kWh,https://ev.com/vehicle/fwcet5,2025HyundaiIONIQ 5SEL,"$24,885"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Ygn,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA1SY005942,2025,84 kWh,https://ev.com/vehicle/57dlke,2025HyundaiIONIQ 5Limited,"$30,180"
Hyundai,318 mi,20 minutes,N/A,225 HP,Up to 5,Digital Teal,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA8SY010695,2025,84 kWh,https://ev.com/vehicle/j31xwt,2025HyundaiIONIQ 5SEL,"$33,090"
Hyundai,318 mi,20 minutes,N/A,225 HP,Up to 5,Atlas White,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA5SY014806,2025,84 kWh,https://ev.com/vehicle/uss1p1,2025HyundaiIONIQ 5Limited,"$37,835"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Atlas White,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA6SY019978,2025,84 kWh,https://ev.com/vehicle/6ojvxo,2025HyundaiIONIQ 5SE,"$30,200"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Atlas White,Dark Green,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA9SY002027,2025,84 kWh,https://ev.com/vehicle/y3vx3m,2025HyundaiIONIQ 5Limited,"$44,210"
Hyundai,318 mi,20 minutes,12 mi,225 HP,Up to 5,Lucid Blue,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DAXSY020518,2025,84 kWh,https://ev.com/vehicle/8i7sy5,2025HyundaiIONIQ 5SE,"$35,315"
Hyundai,318 mi,20 minutes,12 mi,225 HP,Up to 5,Abyss Black,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA9SY020362,2025,84 kWh,https://ev.com/vehicle/dnubl8,2025HyundaiIONIQ 5SEL,"$38,190"
Hyundai,342 mi,18 minutes,10 mi,225 HP,Up to 5,White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM24AA8SA103685,2025,77.4 kWh,https://ev.com/vehicle/pdfykx,2025HyundaiIONIQ 6SE,"$26,175"
Hyundai,342 mi,18 minutes,10 mi,225 HP,Up to 5,White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM24AA8SA103704,2025,77.4 kWh,https://ev.com/vehicle/89rit1,2025HyundaiIONIQ 6SE,"$26,170"
Hyundai,291 mi,18 minutes,10 mi,225 HP,Up to 5,Red,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM54AA1SA098899,2025,77.4 kWh,https://ev.com/vehicle/r790t9,2025HyundaiIONIQ 6Limited,"$34,395"
Hyundai,342 mi,18 minutes,"1,307 mi",225 HP,Up to 5,Serenity White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM24AA4SA095908,2025,77.4 kWh,https://ev.com/vehicle/x5aj6a,2025HyundaiIONIQ 6SE,"$34,295"
Hyundai,261 mi,43 minutes,N/A,201 HP,Up to 5,Atlas White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8HC3A60SU030606,2025,64.8 kWh,https://ev.com/vehicle/wfzps7,2025HyundaiKona ElectricSEL,"$28,355"
Hyundai,261 mi,43 minutes,13 mi,201 HP,Up to 5,Ecotronic Gray Pearl,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8HC3A62SU027495,2025,64.8 kWh,https://ev.com/vehicle/lecksn,2025HyundaiKona ElectricSEL,"$27,070"
Hyundai,260 mi,18 minutes,876 mi,320 HP,Up to 5,Gold,Mud Gray/Terra Brown,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KRDDF0RU274434,2024,77.4 kWh,https://ev.com/vehicle/7nwqmn,2024HyundaiIONIQ 5Disney100 Platinum Edition,"$40,555"
Hyundai,318 mi,20 minutes,5 mi,225 HP,Up to 5,Gray,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA0SY012845,2025,84 kWh,https://ev.com/vehicle/dsorm7,2025HyundaiIONIQ 5SEL,"$27,875"
Hyundai,318 mi,20 minutes,5 mi,225 HP,Up to 5,Blue,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA7SY005620,2025,84 kWh,https://ev.com/vehicle/s1etcd,2025HyundaiIONIQ 5SEL,"$27,010"
Hyundai,318 mi,20 minutes,5 mi,225 HP,Up to 5,Gray,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA1SY007721,2025,84 kWh,https://ev.com/vehicle/46kwch,2025HyundaiIONIQ 5SEL,"$25,945"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Blue,Ygn,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA2SY015121,2025,84 kWh,https://ev.com/vehicle/86mhd9,2025HyundaiIONIQ 5SE,"$20,290"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Black,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA7SY015051,2025,84 kWh,https://ev.com/vehicle/ptfk65,2025HyundaiIONIQ 5SE,"$20,360"
Hyundai,245 mi,20 minutes,10 mi,168 HP,Up to 5,Green,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DB5SY002193,2025,63 kWh,https://ev.com/vehicle/27cv11,2025HyundaiIONIQ 5SE Standard Range,"$17,680"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,White,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA1SY009937,2025,84 kWh,https://ev.com/vehicle/m0jgoa,2025HyundaiIONIQ 5SEL,"$23,170"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,White,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA3SY001810,2025,84 kWh,https://ev.com/vehicle/n1pox8,2025HyundaiIONIQ 5SEL,"$23,045"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA6SY014969,2025,84 kWh,https://ev.com/vehicle/yhv7zi,2025HyundaiIONIQ 5SEL,"$24,470"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Blue,Ygn,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA5SY014719,2025,84 kWh,https://ev.com/vehicle/st2k7k,2025HyundaiIONIQ 5SEL,"$24,735"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,White,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA1SY015496,2025,84 kWh,https://ev.com/vehicle/on26cx,2025HyundaiIONIQ 5SE,"$31,675"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,White,Ygn,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA3SY015046,2025,84 kWh,https://ev.com/vehicle/ns76h8,2025HyundaiIONIQ 5SE,"$21,925"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Black,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA6SY015509,2025,84 kWh,https://ev.com/vehicle/td5vur,2025HyundaiIONIQ 5SE,"$20,290"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Black,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA8SY001452,2025,84 kWh,https://ev.com/vehicle/8vgyzb,2025HyundaiIONIQ 5Limited,"$29,685"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Black,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA9SY010242,2025,84 kWh,https://ev.com/vehicle/ttb8j7,2025HyundaiIONIQ 5Limited,"$27,945"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,White,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA2SY017769,2025,84 kWh,https://ev.com/vehicle/ijurkf,2025HyundaiIONIQ 5SEL,"$33,315"
Hyundai,318 mi,20 minutes,N/A,225 HP,Up to 5,Digital Teal,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA6SY002406,2025,84 kWh,https://ev.com/vehicle/90y7om,2025HyundaiIONIQ 5Limited,"$37,645"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Atlas White,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA5SY016194,2025,84 kWh,https://ev.com/vehicle/k4bacq,2025HyundaiIONIQ 5SEL,"$34,755"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Atlas White,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA7SY015129,2025,84 kWh,https://ev.com/vehicle/k65yxz,2025HyundaiIONIQ 5SE,"$31,685"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Abyss Black,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA0SY015342,2025,84 kWh,https://ev.com/vehicle/a3il71,2025HyundaiIONIQ 5SEL,"$34,780"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Ecotronic Gray Matte,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA5SY006300,2025,84 kWh,https://ev.com/vehicle/u87scc,2025HyundaiIONIQ 5SEL,"$33,945"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Abyss Black,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA9SY013752,2025,84 kWh,https://ev.com/vehicle/9x3wus,2025HyundaiIONIQ 5SEL,"$34,780"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Digital Teal,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA2SY015914,2025,84 kWh,https://ev.com/vehicle/9dapiz,2025HyundaiIONIQ 5Limited,"$37,840"
Hyundai,318 mi,20 minutes,8 mi,225 HP,Up to 5,Digital Teal,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA9SY010642,2025,84 kWh,https://ev.com/vehicle/cdn816,2025HyundaiIONIQ 5SEL,"$25,590"
Hyundai,318 mi,20 minutes,1 mi,225 HP,Up to 5,Digital Teal,Dark Green,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA9SY006210,2025,84 kWh,https://ev.com/vehicle/x8b1a1,2025HyundaiIONIQ 5Limited,"$30,165"
Hyundai,221 mi,18 minutes,5 mi,601 HP,Up to 5,Black,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA85SU008141,2025,84 kWh,https://ev.com/vehicle/mh0sih,2025HyundaiIONIQ 5 N,"$47,860"
Hyundai,221 mi,18 minutes,"3,628 mi",601 HP,Up to 5,Blue,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA82SU006587,2025,84 kWh,https://ev.com/vehicle/8qrtca,2025HyundaiIONIQ 5 N,"$44,003"
Hyundai,291 mi,18 minutes,5 mi,225 HP,Up to 5,Red,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA9SA099434,2025,77.4 kWh,https://ev.com/vehicle/2nl66s,2025HyundaiIONIQ 6SEL,"$31,695"
Hyundai,291 mi,18 minutes,10 mi,225 HP,Up to 5,Blue,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM54AA7SA099717,2025,77.4 kWh,https://ev.com/vehicle/z62zvg,2025HyundaiIONIQ 6Limited,"$33,575"
Hyundai,291 mi,18 minutes,10 mi,225 HP,Up to 5,Blue,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA8SA098906,2025,77.4 kWh,https://ev.com/vehicle/e182ts,2025HyundaiIONIQ 6SEL,"$28,325"
Hyundai,291 mi,18 minutes,10 mi,225 HP,Up to 5,Black,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA0SA098995,2025,77.4 kWh,https://ev.com/vehicle/hp00k8,2025HyundaiIONIQ 6SEL,"$28,295"
Hyundai,291 mi,18 minutes,10 mi,225 HP,Up to 5,White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA1SA098391,2025,77.4 kWh,https://ev.com/vehicle/i2qttj,2025HyundaiIONIQ 6SEL,"$28,810"
Hyundai,291 mi,18 minutes,10 mi,225 HP,Up to 5,Black,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA9SA098882,2025,77.4 kWh,https://ev.com/vehicle/brsia3,2025HyundaiIONIQ 6SEL,"$28,310"
Hyundai,291 mi,18 minutes,10 mi,225 HP,Up to 5,Red,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM54AA7SA098891,2025,77.4 kWh,https://ev.com/vehicle/6qmvd5,2025HyundaiIONIQ 6Limited,"$34,285"
Hyundai,291 mi,18 minutes,10 mi,225 HP,Up to 5,Black,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA7SA098282,2025,77.4 kWh,https://ev.com/vehicle/kdcuqy,2025HyundaiIONIQ 6SEL,"$28,310"
Hyundai,342 mi,18 minutes,10 mi,225 HP,Up to 5,Red,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM24AA0SA103373,2025,77.4 kWh,https://ev.com/vehicle/0pmuzd,2025HyundaiIONIQ 6SE,"$26,095"
Hyundai,342 mi,18 minutes,10 mi,225 HP,Up to 5,Red,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM24AA5SA103370,2025,77.4 kWh,https://ev.com/vehicle/9d390i,2025HyundaiIONIQ 6SE,"$26,095"
Hyundai,291 mi,18 minutes,10 mi,225 HP,Up to 5,Blue,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA5SA103527,2025,77.4 kWh,https://ev.com/vehicle/ocv30z,2025HyundaiIONIQ 6SEL,"$28,435"
Hyundai,270 mi,18 minutes,10 mi,320 HP,Up to 5,Transmission Blue,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AC1SA085562,2025,77.4 kWh,https://ev.com/vehicle/vwwedg,2025HyundaiIONIQ 6SEL,"$41,617"
Hyundai,291 mi,18 minutes,15 mi,225 HP,Up to 5,White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA0SA099256,2025,77.4 kWh,https://ev.com/vehicle/o5gksx,2025HyundaiIONIQ 6SEL,"$38,475"
Hyundai,261 mi,43 minutes,N/A,201 HP,Up to 5,Cyber Gray Metallic,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8HE3A67SU028605,2025,64.8 kWh,https://ev.com/vehicle/l2cg1q,2025HyundaiKona ElectricLimited,"$33,065"
Hyundai,261 mi,43 minutes,14 mi,201 HP,Up to 5,Mirage Green,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8HC3A69SU026716,2025,64.8 kWh,https://ev.com/vehicle/0jaob8,2025HyundaiKona ElectricSEL,"$28,530"
Hyundai,261 mi,43 minutes,14 mi,201 HP,Up to 5,Ecotronic Gray Pearl,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8HC3A67SU027489,2025,64.8 kWh,https://ev.com/vehicle/t2lyu7,2025HyundaiKona ElectricSEL,"$26,790"
Hyundai,33 mi,N/A,680 mi,180 HP,Up to 5,Silver,Black,N/A,120 month/100000 miles,KM8JFDD20RU249440,2024,13.8 kWh,https://ev.com/vehicle/fwiq0a,2024HyundaiTucson Plug-In HybridLimited,"$37,980"
Hyundai,33 mi,N/A,928 mi,180 HP,Up to 5,Gray,Gray,N/A,120 month/100000 miles,KM8JFDD27RU248639,2024,13.8 kWh,https://ev.com/vehicle/hqpbar,2024HyundaiTucson Plug-In HybridLimited,"$38,460"
Hyundai,33 mi,N/A,5 mi,178 HP,Up to 5,White,Black,N/A,120 month/100000 miles,KM8JFDD24SU348140,2025,13.8 kWh,https://ev.com/vehicle/99597h,2025HyundaiTucson Plug-In HybridLimited,"$45,165"
Hyundai,33 mi,N/A,5 mi,178 HP,Up to 5,Silver,Gray,N/A,120 month/100000 miles,KM8JFDD24SU348526,2025,13.8 kWh,https://ev.com/vehicle/wxzgws,2025HyundaiTucson Plug-In HybridLimited,"$44,874"
Hyundai,33 mi,N/A,10 mi,178 HP,Up to 5,Gray,Black,N/A,120 month/100000 miles,KM8JFDD29SU348246,2025,13.8 kWh,https://ev.com/vehicle/rrjuwu,2025HyundaiTucson Plug-In HybridLimited,"$43,750"
Hyundai,259 mi,20 minutes,9 mi,320 HP,Up to 5,White,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKPDDC3SY013306,2025,84 kWh,https://ev.com/vehicle/sumavc,2025HyundaiIONIQ 5XRT,"$31,470"
Hyundai,318 mi,20 minutes,5 mi,225 HP,Up to 5,Green,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA0SY012764,2025,84 kWh,https://ev.com/vehicle/wn9h4i,2025HyundaiIONIQ 5SEL,"$25,750"
Hyundai,318 mi,20 minutes,5 mi,225 HP,Up to 5,Green,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA6SY015317,2025,84 kWh,https://ev.com/vehicle/s66rvi,2025HyundaiIONIQ 5Limited,"$30,345"
Hyundai,318 mi,20 minutes,5 mi,225 HP,Up to 5,Black,Ygn,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DAXSY014931,2025,84 kWh,https://ev.com/vehicle/fm0xub,2025HyundaiIONIQ 5SE,"$22,800"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,White,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA0SY014448,2025,84 kWh,https://ev.com/vehicle/gj2hj3,2025HyundaiIONIQ 5SEL,"$23,170"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA4SY014291,2025,84 kWh,https://ev.com/vehicle/5ei4pi,2025HyundaiIONIQ 5SEL,"$25,535"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Green,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA1SY015451,2025,84 kWh,https://ev.com/vehicle/surk2f,2025HyundaiIONIQ 5SE,"$21,925"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Ygn,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA3SY015399,2025,84 kWh,https://ev.com/vehicle/xx8p8l,2025HyundaiIONIQ 5SE,"$22,425"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Ygn,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA8SY015401,2025,84 kWh,https://ev.com/vehicle/uh1hl2,2025HyundaiIONIQ 5SE,"$22,425"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Blue,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DAXSY015383,2025,84 kWh,https://ev.com/vehicle/u7pqcy,2025HyundaiIONIQ 5SE,"$21,855"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,White,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA8SY005419,2025,84 kWh,https://ev.com/vehicle/afc54e,2025HyundaiIONIQ 5Limited,"$29,505"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Black,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA8SY010554,2025,84 kWh,https://ev.com/vehicle/ow0iw3,2025HyundaiIONIQ 5SE,"$21,805"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,White,Ygn,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA0SY016400,2025,84 kWh,https://ev.com/vehicle/jj2eki,2025HyundaiIONIQ 5SE,"$21,905"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Green,Ygn,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA3SY015810,2025,84 kWh,https://ev.com/vehicle/a4zbwk,2025HyundaiIONIQ 5SE,"$21,785"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Ygn,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA6SY016515,2025,84 kWh,https://ev.com/vehicle/excfdv,2025HyundaiIONIQ 5SE,"$22,405"
Hyundai,318 mi,20 minutes,25 mi,225 HP,Up to 5,Green,Vke,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA1SY015919,2025,84 kWh,https://ev.com/vehicle/zl03qt,2025HyundaiIONIQ 5Limited,"$30,390"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Black,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA5SY001392,2025,84 kWh,https://ev.com/vehicle/r5xe60,2025HyundaiIONIQ 5Limited,"$29,775"
Hyundai,318 mi,20 minutes,N/A,225 HP,Up to 5,Abyss Black,Dark Green,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA4SY013856,2025,84 kWh,https://ev.com/vehicle/nabtq8,2025HyundaiIONIQ 5Limited,"$37,835"
Hyundai,318 mi,20 minutes,N/A,225 HP,Up to 5,Cyber Gray,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA9SY005086,2025,84 kWh,https://ev.com/vehicle/1e86st,2025HyundaiIONIQ 5SE,"$30,565"
Hyundai,318 mi,20 minutes,16 mi,225 HP,Up to 5,Green,Dark Green,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA3SY006719,2025,84 kWh,https://ev.com/vehicle/ulej98,2025HyundaiIONIQ 5Limited,"$37,645"
Hyundai,318 mi,20 minutes,7 mi,225 HP,Up to 5,White,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA2SY015908,2025,84 kWh,https://ev.com/vehicle/lg1seo,2025HyundaiIONIQ 5SEL,"$34,135"
Hyundai,318 mi,20 minutes,9 mi,225 HP,Up to 5,Blue,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA3SY016050,2025,84 kWh,https://ev.com/vehicle/yjy9w9,2025HyundaiIONIQ 5SEL,"$34,755"
Hyundai,318 mi,20 minutes,8 mi,225 HP,Up to 5,Black,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA4SY015554,2025,84 kWh,https://ev.com/vehicle/zg1oxv,2025HyundaiIONIQ 5SEL,"$33,135"
Hyundai,318 mi,20 minutes,7 mi,225 HP,Up to 5,Black,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA5SY014767,2025,84 kWh,https://ev.com/vehicle/g5ckhj,2025HyundaiIONIQ 5SEL,"$33,135"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,White,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA5SY016583,2025,84 kWh,https://ev.com/vehicle/ipo0uu,2025HyundaiIONIQ 5SEL,"$34,315"
Hyundai,318 mi,20 minutes,4 mi,225 HP,Up to 5,Gray,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA5SY016700,2025,84 kWh,https://ev.com/vehicle/3gsqw3,2025HyundaiIONIQ 5SEL,"$35,255"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA8SY016307,2025,84 kWh,https://ev.com/vehicle/6ptr5u,2025HyundaiIONIQ 5Limited,"$38,270"
