Brand,Range,Fast Charging L3,Mileage,Performance,Seats,Exterior color,Interior color,Charging type,Battery warranty,VIN,Year,Battery size,URL,Title,Price
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Blue,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA7SY008343,2025,84 kWh,https://ev.com/vehicle/buhi9p,2025HyundaiIONIQ 5SE,"$22,495"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Abyss Black,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA3SY009146,2025,84 kWh,https://ev.com/vehicle/b34hnk,2025HyundaiIONIQ 5SEL,"$32,945"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA7SY010710,2025,84 kWh,https://ev.com/vehicle/v5tgab,2025HyundaiIONIQ 5SE,"$22,305"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA8SY011347,2025,84 kWh,https://ev.com/vehicle/e5h9a2,2025HyundaiIONIQ 5SE,"$22,305"
Hyundai,318 mi,20 minutes,1 mi,225 HP,Up to 5,Lucid Blue,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA6SY004073,2025,84 kWh,https://ev.com/vehicle/2lzemf,2025HyundaiIONIQ 5SE,"$22,565"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,White,Ygn,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DAXSY004822,2025,84 kWh,https://ev.com/vehicle/e3xxbi,2025HyundaiIONIQ 5SE,"$21,855"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Ygn,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA1SY015420,2025,84 kWh,https://ev.com/vehicle/gwr6kj,2025HyundaiIONIQ 5SE,"$22,425"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,White,Ygn,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA3SY015371,2025,84 kWh,https://ev.com/vehicle/brywgr,2025HyundaiIONIQ 5SE,"$21,785"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Black,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA7SY014045,2025,84 kWh,https://ev.com/vehicle/v6pkrr,2025HyundaiIONIQ 5SE,"$21,805"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA8SY015057,2025,84 kWh,https://ev.com/vehicle/02ted6,2025HyundaiIONIQ 5SE,"$22,285"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Ygn,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA8SY015060,2025,84 kWh,https://ev.com/vehicle/2gsq8s,2025HyundaiIONIQ 5SE,"$22,425"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,White,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA9SY010434,2025,84 kWh,https://ev.com/vehicle/s5wqkq,2025HyundaiIONIQ 5SE,"$21,805"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,White,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA9SY015360,2025,84 kWh,https://ev.com/vehicle/m61co6,2025HyundaiIONIQ 5SE,"$21,925"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Blue,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA9SY015598,2025,84 kWh,https://ev.com/vehicle/n57znn,2025HyundaiIONIQ 5SE,"$21,855"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DAXSY015397,2025,84 kWh,https://ev.com/vehicle/5o1tt5,2025HyundaiIONIQ 5SE,"$22,285"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA1SY014295,2025,84 kWh,https://ev.com/vehicle/6gzg30,2025HyundaiIONIQ 5SEL,"$23,745"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,White,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA3SY013911,2025,84 kWh,https://ev.com/vehicle/kq7xcm,2025HyundaiIONIQ 5SEL,"$24,810"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,White,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA2SY014628,2025,84 kWh,https://ev.com/vehicle/p9mbxa,2025HyundaiIONIQ 5SEL,"$24,795"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Ygn,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA9SY014559,2025,84 kWh,https://ev.com/vehicle/4hwhwu,2025HyundaiIONIQ 5SEL,"$25,295"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Ygn,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA3SY014881,2025,84 kWh,https://ev.com/vehicle/26s265,2025HyundaiIONIQ 5SEL,"$25,370"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA4SY014307,2025,84 kWh,https://ev.com/vehicle/xxgg2d,2025HyundaiIONIQ 5SEL,"$23,745"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA9SY014240,2025,84 kWh,https://ev.com/vehicle/mjwm6y,2025HyundaiIONIQ 5SEL,"$23,745"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Ygn,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA9SY014562,2025,84 kWh,https://ev.com/vehicle/eitabw,2025HyundaiIONIQ 5SEL,"$25,295"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,White,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA2SY015359,2025,84 kWh,https://ev.com/vehicle/znzv88,2025HyundaiIONIQ 5SE,"$21,925"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Green,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA3SY015449,2025,84 kWh,https://ev.com/vehicle/6dtofn,2025HyundaiIONIQ 5SE,"$21,925"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DAXSY002732,2025,84 kWh,https://ev.com/vehicle/6lsxq0,2025HyundaiIONIQ 5SE,"$22,230"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Green,Ygn,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA3SY015340,2025,84 kWh,https://ev.com/vehicle/69bofm,2025HyundaiIONIQ 5SE,"$21,785"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Black,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA5SY016537,2025,84 kWh,https://ev.com/vehicle/mbivtr,2025HyundaiIONIQ 5SE,"$21,905"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Blue,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA7SY016832,2025,84 kWh,https://ev.com/vehicle/4wzi2o,2025HyundaiIONIQ 5SE,"$21,785"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Gray,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA5SY013599,2025,84 kWh,https://ev.com/vehicle/c7bepo,2025HyundaiIONIQ 5SEL,"$25,310"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Black,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA0SY001591,2025,84 kWh,https://ev.com/vehicle/ofaukp,2025HyundaiIONIQ 5Limited,"$29,580"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Black,Blk H-Tex Lthette,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA4SY000878,2025,84 kWh,https://ev.com/vehicle/gctogt,2025HyundaiIONIQ 5Limited,"$29,775"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Green,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA3SY017361,2025,84 kWh,https://ev.com/vehicle/4nnusk,2025HyundaiIONIQ 5SEL,"$33,310"
Hyundai,303 mi,18 minutes,"29,803 mi",225 HP,Up to 5,White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KM4AE4PU166390,2023,77.4 kWh,https://ev.com/vehicle/v89xzs,2023HyundaiIONIQ 5SE,"$13,470"
Hyundai,318 mi,20 minutes,65 mi,225 HP,Up to 5,Black,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA7SY001961,2025,84 kWh,https://ev.com/vehicle/mhxmh6,2025HyundaiIONIQ 5Limited,"$30,145"
Hyundai,318 mi,20 minutes,N/A,225 HP,Up to 5,Atlas White,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA1SY007038,2025,84 kWh,https://ev.com/vehicle/tzui8o,2025HyundaiIONIQ 5SEL,"$32,965"
Hyundai,318 mi,20 minutes,N/A,225 HP,Up to 5,Atlas White,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA4SY009496,2025,84 kWh,https://ev.com/vehicle/bfpljv,2025HyundaiIONIQ 5SE,"$30,065"
Hyundai,318 mi,20 minutes,N/A,225 HP,Up to 5,Cyber Gray,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA9SY013012,2025,84 kWh,https://ev.com/vehicle/vr7ilu,2025HyundaiIONIQ 5SE,"$30,695"
Hyundai,318 mi,20 minutes,N/A,225 HP,Up to 5,Gray,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA0SY011310,2025,84 kWh,https://ev.com/vehicle/27ynpr,2025HyundaiIONIQ 5SEL,"$35,205"
Hyundai,318 mi,20 minutes,N/A,225 HP,Up to 5,Atlas White,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA6SY012994,2025,84 kWh,https://ev.com/vehicle/dmvdp1,2025HyundaiIONIQ 5SEL,"$33,140"
Hyundai,318 mi,20 minutes,4 mi,225 HP,Up to 5,White,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA6SY010923,2025,84 kWh,https://ev.com/vehicle/1vjta6,2025HyundaiIONIQ 5SEL,"$34,210"
Hyundai,318 mi,20 minutes,N/A,225 HP,Up to 5,Cyber Gray,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DAXSY011038,2025,84 kWh,https://ev.com/vehicle/fpeb6u,2025HyundaiIONIQ 5SEL,"$33,570"
Hyundai,318 mi,20 minutes,N/A,225 HP,Up to 5,Atlas White,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA4SY015523,2025,84 kWh,https://ev.com/vehicle/5hwyo9,2025HyundaiIONIQ 5SEL,"$33,140"
Hyundai,318 mi,20 minutes,32 mi,225 HP,Up to 5,Green,Dark Green,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA9SY005235,2025,84 kWh,https://ev.com/vehicle/ka543s,2025HyundaiIONIQ 5Limited,"$37,645"
Hyundai,318 mi,20 minutes,5 mi,225 HP,Up to 5,Gray,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA3SY016277,2025,84 kWh,https://ev.com/vehicle/w6zb2a,2025HyundaiIONIQ 5Limited,"$38,450"
Hyundai,318 mi,20 minutes,1 mi,225 HP,Up to 5,Abyss Black,Dark Green,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA8SY004285,2025,84 kWh,https://ev.com/vehicle/r7uobe,2025HyundaiIONIQ 5Limited,"$30,165"
Hyundai,318 mi,20 minutes,1 mi,225 HP,Up to 5,Atlas White,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DAXSY004514,2025,84 kWh,https://ev.com/vehicle/wyi0xa,2025HyundaiIONIQ 5SE,"$22,565"
Hyundai,318 mi,20 minutes,1 mi,225 HP,Up to 5,Cyber Gray,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA0SY008653,2025,84 kWh,https://ev.com/vehicle/5obnmv,2025HyundaiIONIQ 5SE,"$24,560"
Hyundai,318 mi,20 minutes,1 mi,225 HP,Up to 5,Atlas White,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA3SY007235,2025,84 kWh,https://ev.com/vehicle/9x9re3,2025HyundaiIONIQ 5SEL,"$25,520"
Hyundai,318 mi,20 minutes,1 mi,225 HP,Up to 5,Cyber Gray,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA5SY009779,2025,84 kWh,https://ev.com/vehicle/ihzzvk,2025HyundaiIONIQ 5SE,"$24,705"
Hyundai,318 mi,20 minutes,1 mi,225 HP,Up to 5,Cyber Gray,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA6SY010391,2025,84 kWh,https://ev.com/vehicle/w0oh5s,2025HyundaiIONIQ 5SE,"$23,120"
Hyundai,318 mi,20 minutes,1 mi,225 HP,Up to 5,Abyss Black,Dark Green,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA9SY010208,2025,84 kWh,https://ev.com/vehicle/4luo9w,2025HyundaiIONIQ 5Limited,"$30,400"
Hyundai,318 mi,20 minutes,1 mi,225 HP,Up to 5,Abyss Black,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA7SY011985,2025,84 kWh,https://ev.com/vehicle/w3ccfa,2025HyundaiIONIQ 5SE,"$22,700"
Hyundai,318 mi,20 minutes,1 mi,225 HP,Up to 5,Ecotronic Gray Matte,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA7SY012552,2025,84 kWh,https://ev.com/vehicle/5vo23u,2025HyundaiIONIQ 5SEL,"$26,640"
Hyundai,318 mi,20 minutes,1 mi,225 HP,Up to 5,Atlas White,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA4SY001315,2025,84 kWh,https://ev.com/vehicle/5edj3y,2025HyundaiIONIQ 5SEL,"$25,870"
Hyundai,318 mi,20 minutes,1 mi,225 HP,Up to 5,Abyss Black,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA0SY014873,2025,84 kWh,https://ev.com/vehicle/1voz5n,2025HyundaiIONIQ 5SE,"$22,695"
Hyundai,318 mi,20 minutes,1 mi,225 HP,Up to 5,Abyss Black,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA2SY001216,2025,84 kWh,https://ev.com/vehicle/cyxorj,2025HyundaiIONIQ 5SEL,"$25,870"
Hyundai,318 mi,20 minutes,1 mi,225 HP,Up to 5,Digital Teal,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA2SY015262,2025,84 kWh,https://ev.com/vehicle/tvjahl,2025HyundaiIONIQ 5SEL,"$25,645"
Hyundai,318 mi,20 minutes,1 mi,225 HP,Up to 5,Ecotronic Gray Matte,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA7SY014690,2025,84 kWh,https://ev.com/vehicle/7oa8ib,2025HyundaiIONIQ 5SEL,"$26,870"
Hyundai,318 mi,20 minutes,1 mi,225 HP,Up to 5,Ecotronic Gray Matte,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DAXSY013453,2025,84 kWh,https://ev.com/vehicle/igiz4j,2025HyundaiIONIQ 5SEL,"$26,640"
Hyundai,318 mi,20 minutes,1 mi,225 HP,Up to 5,Cyber Gray,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA6SY016062,2025,84 kWh,https://ev.com/vehicle/s3a2kq,2025HyundaiIONIQ 5SE,"$23,240"
Hyundai,318 mi,20 minutes,1 mi,225 HP,Up to 5,Abyss Black,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA4SY001030,2025,84 kWh,https://ev.com/vehicle/zes6kl,2025HyundaiIONIQ 5Limited,"$30,400"
Hyundai,318 mi,20 minutes,1 mi,225 HP,Up to 5,Atlas White,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA8SY001513,2025,84 kWh,https://ev.com/vehicle/3pqblk,2025HyundaiIONIQ 5SEL,"$25,870"
Hyundai,318 mi,20 minutes,25 mi,225 HP,Up to 5,White,Vke,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA1SY009215,2025,84 kWh,https://ev.com/vehicle/yzaopa,2025HyundaiIONIQ 5Limited,"$30,145"
Hyundai,318 mi,20 minutes,2 mi,225 HP,Up to 5,Atlas White,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA6SY014650,2025,84 kWh,https://ev.com/vehicle/udx9ya,2025HyundaiIONIQ 5SEL,"$33,410"
Hyundai,318 mi,20 minutes,2 mi,225 HP,Up to 5,Abyss Black,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA8SY014973,2025,84 kWh,https://ev.com/vehicle/neagzm,2025HyundaiIONIQ 5SEL,"$33,250"
Hyundai,318 mi,20 minutes,2 mi,225 HP,Up to 5,Ecotronic Gray Matte,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA4SY014534,2025,84 kWh,https://ev.com/vehicle/8vmi5x,2025HyundaiIONIQ 5SEL,"$33,750"
Hyundai,318 mi,20 minutes,2 mi,225 HP,Up to 5,Atlas White,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA9SY016036,2025,84 kWh,https://ev.com/vehicle/8wngo9,2025HyundaiIONIQ 5SEL,"$33,070"
Hyundai,318 mi,20 minutes,2 mi,225 HP,Up to 5,Atlas White,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DAXSY016367,2025,84 kWh,https://ev.com/vehicle/w83xut,2025HyundaiIONIQ 5SEL,"$33,070"
Hyundai,318 mi,20 minutes,N/A,225 HP,Up to 5,Atlas White,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA4SY001500,2025,84 kWh,https://ev.com/vehicle/0f1ky2,2025HyundaiIONIQ 5Limited,"$37,920"
Hyundai,318 mi,20 minutes,21 mi,225 HP,Up to 5,Cyber Gray,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA5SY005907,2025,84 kWh,https://ev.com/vehicle/exs8uj,2025HyundaiIONIQ 5SEL,"$33,805"
Hyundai,260 mi,18 minutes,10 mi,320 HP,Up to 5,Abyss Black,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KRDDF9RU307253,2024,77.4 kWh,https://ev.com/vehicle/fn746a,2024HyundaiIONIQ 5Limited,"$50,210"
Hyundai,303 mi,18 minutes,199 mi,225 HP,Up to 5,Cyber Gray,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KM4DE6RU307748,2024,77.4 kWh,https://ev.com/vehicle/2nyygr,2024HyundaiIONIQ 5SE,"$36,785"
Hyundai,303 mi,18 minutes,10 mi,225 HP,Up to 5,Atlas White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KR4DE5RU331590,2024,77.4 kWh,https://ev.com/vehicle/fdecch,2024HyundaiIONIQ 5Limited,"$46,740"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Atlas White,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA6SY004588,2025,84 kWh,https://ev.com/vehicle/0tccqh,2025HyundaiIONIQ 5SE,"$31,640"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Cyber Gray,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA3SY007268,2025,84 kWh,https://ev.com/vehicle/v0d886,2025HyundaiIONIQ 5SE,"$30,630"
Hyundai,318 mi,20 minutes,199 mi,225 HP,Up to 5,Atlas White,Dark Green,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA4SY005630,2025,84 kWh,https://ev.com/vehicle/bvxyfo,2025HyundaiIONIQ 5Limited,"$44,015"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Atlas White,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA3SY001633,2025,84 kWh,https://ev.com/vehicle/vdyo0s,2025HyundaiIONIQ 5SE,"$30,190"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Atlas White,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA6SY013646,2025,84 kWh,https://ev.com/vehicle/j1hat2,2025HyundaiIONIQ 5SE,"$30,120"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Atlas White,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA5SY001551,2025,84 kWh,https://ev.com/vehicle/azp8qj,2025HyundaiIONIQ 5SEL,"$33,205"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Atlas White,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA1SY014457,2025,84 kWh,https://ev.com/vehicle/vto6s6,2025HyundaiIONIQ 5SEL,"$34,635"
Hyundai,318 mi,20 minutes,1 mi,225 HP,Up to 5,Ecotronic Gray Matte,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA2SY014497,2025,84 kWh,https://ev.com/vehicle/cug5cp,2025HyundaiIONIQ 5SEL,"$26,570"
Hyundai,259 mi,20 minutes,10 mi,320 HP,Up to 5,Abyss Black,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKPDDC0SY012727,2025,84 kWh,https://ev.com/vehicle/3fd4oh,2025HyundaiIONIQ 5XRT,"$39,040"
Hyundai,259 mi,20 minutes,10 mi,320 HP,Up to 5,Ecotronic Gray Matte,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKPDDC6SY014062,2025,84 kWh,https://ev.com/vehicle/07f8gj,2025HyundaiIONIQ 5XRT,"$40,040"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Digital Teal,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA9SY015603,2025,84 kWh,https://ev.com/vehicle/949mfp,2025HyundaiIONIQ 5SE,"$30,120"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Atlas White,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA6SY014647,2025,84 kWh,https://ev.com/vehicle/nqn5eo,2025HyundaiIONIQ 5SEL,"$33,070"
Hyundai,259 mi,20 minutes,10 mi,320 HP,Up to 5,Atlas White,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKPDDC4SY009930,2025,84 kWh,https://ev.com/vehicle/0b7fzy,2025HyundaiIONIQ 5XRT,"$39,040"
Hyundai,259 mi,20 minutes,10 mi,320 HP,Up to 5,Ecotronic Gray Matte,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKPDDC6SY010741,2025,84 kWh,https://ev.com/vehicle/hyxnmx,2025HyundaiIONIQ 5XRT,"$40,040"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Abyss Black,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA2SY017139,2025,84 kWh,https://ev.com/vehicle/ymyht9,2025HyundaiIONIQ 5SEL,"$34,755"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Cyber Gray,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DAXSY014599,2025,84 kWh,https://ev.com/vehicle/nndcvx,2025HyundaiIONIQ 5SEL,"$35,370"
Hyundai,259 mi,20 minutes,10 mi,320 HP,Up to 5,Cyber Gray,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKPDDC4SY012262,2025,84 kWh,https://ev.com/vehicle/oea0w3,2025HyundaiIONIQ 5XRT,"$39,540"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Atlas White,Dark Green,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA4SY019026,2025,84 kWh,https://ev.com/vehicle/cv1swm,2025HyundaiIONIQ 5Limited,"$38,110"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Abyss Black,Dark Green,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA7SY003645,2025,84 kWh,https://ev.com/vehicle/jlxjsa,2025HyundaiIONIQ 5Limited,"$39,210"
Hyundai,318 mi,20 minutes,10 mi,225 HP,Up to 5,Cyber Gray,Dark Green,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKR4DA8SY008448,2025,84 kWh,https://ev.com/vehicle/w0rlbh,2025HyundaiIONIQ 5Limited,"$39,710"
