Brand,Range,Fast Charging L3,Mileage,Performance,Seats,Exterior color,Interior color,Charging type,Battery warranty,VIN,Year,Battery size,URL,Title,Price
Acura,304 mi,42 minutes,N/A,490 HP,Up to 5,White,Red,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL6RZ517410,2024,102 kWh,https://ev.com/vehicle/qjai8d,2024AcuraZDXA-SPEC,"$50,690"
Acura,304 mi,42 minutes,3 mi,490 HP,Up to 5,White,Orchid,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL5RZ514921,2024,102 kWh,https://ev.com/vehicle/0ukje7,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,3 mi,490 HP,Up to 5,Blue,Orchid,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL8RZ514380,2024,102 kWh,https://ev.com/vehicle/fhpm3t,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,"96,353 mi",490 HP,Up to 5,White,Red,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL8RZ516131,2024,102 kWh,https://ev.com/vehicle/xtjqxi,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,3 mi,490 HP,Up to 5,White,Red,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL8RZ517179,2024,102 kWh,https://ev.com/vehicle/hzm0kf,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,3 mi,490 HP,Up to 5,White,Orchid,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL9RZ514341,2024,102 kWh,https://ev.com/vehicle/vexpme,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,3 mi,490 HP,Up to 5,Red,Orchid,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRLXRZ513960,2024,102 kWh,https://ev.com/vehicle/yjsi6q,2024AcuraZDXA-SPEC,"$52,125"
Acura,313 mi,42 minutes,N/A,358 HP,Up to 5,Black,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHMRK3RZ509170,2024,102 kWh,https://ev.com/vehicle/tyqhdg,2024AcuraZDXA-SPEC,"$45,125"
Acura,304 mi,42 minutes,N/A,490 HP,Up to 5,Silver,Red,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL8RZ508157,2024,102 kWh,https://ev.com/vehicle/rhewmt,2024AcuraZDXA-SPEC,"$48,525"
Acura,304 mi,42 minutes,N/A,490 HP,Up to 5,White,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL9RZ513965,2024,102 kWh,https://ev.com/vehicle/hjfwft,2024AcuraZDXA-SPEC,"$53,690"
Acura,304 mi,42 minutes,N/A,490 HP,Up to 5,Silver,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRLXRZ518379,2024,102 kWh,https://ev.com/vehicle/2qwje5,2024AcuraZDXA-SPEC,"$51,525"
Acura,304 mi,42 minutes,N/A,490 HP,Up to 5,White,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL0RZ504636,2024,102 kWh,https://ev.com/vehicle/5te2d0,2024AcuraZDXA-SPEC,"$50,775"
Acura,313 mi,42 minutes,N/A,358 HP,Up to 5,Blue,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHMRK9RZ516446,2024,102 kWh,https://ev.com/vehicle/burj3x,2024AcuraZDXA-SPEC,"$48,125"
Acura,304 mi,42 minutes,N/A,490 HP,Up to 5,Blue,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL3RZ514285,2024,102 kWh,https://ev.com/vehicle/b3rhgn,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,N/A,490 HP,Up to 5,Black,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL6RZ514054,2024,102 kWh,https://ev.com/vehicle/h50lv9,2024AcuraZDXA-SPEC,"$52,125"
Acura,313 mi,42 minutes,N/A,358 HP,Up to 5,White,Orchid,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHMRK5RZ515133,2024,102 kWh,https://ev.com/vehicle/nbhc3t,2024AcuraZDXA-SPEC,"$49,690"
Acura,304 mi,42 minutes,N/A,490 HP,Up to 5,White,Orchid,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL9RZ510824,2024,102 kWh,https://ev.com/vehicle/qvvjdf,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,N/A,490 HP,Up to 5,White,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRLXRZ511156,2024,102 kWh,https://ev.com/vehicle/glbc1v,2024AcuraZDXA-SPEC,"$53,690"
Acura,313 mi,42 minutes,N/A,358 HP,Up to 5,Blue,Orchid,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHMRK1RZ516098,2024,102 kWh,https://ev.com/vehicle/7u0grc,2024AcuraZDXA-SPEC,"$48,125"
Acura,313 mi,42 minutes,N/A,358 HP,Up to 5,Black,Red,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHMRK4RZ518492,2024,102 kWh,https://ev.com/vehicle/cs7n6n,2024AcuraZDXA-SPEC,"$48,125"
Acura,304 mi,42 minutes,N/A,490 HP,Up to 5,Silver,Red,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL5RZ513994,2024,102 kWh,https://ev.com/vehicle/pdnafd,2024AcuraZDXA-SPEC,"$51,525"
Acura,313 mi,42 minutes,11 mi,358 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHMRK8RZ519516,2024,102 kWh,https://ev.com/vehicle/f4snea,2024AcuraZDXA-SPEC,"$48,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL9RZ513464,2024,102 kWh,https://ev.com/vehicle/6y65rk,2024AcuraZDXA-SPEC,"$52,125"
Acura,313 mi,42 minutes,4 mi,358 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHMRK9RZ515040,2024,102 kWh,https://ev.com/vehicle/0xgszl,2024AcuraZDXA-SPEC,"$48,125"
Acura,304 mi,42 minutes,9 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL6RZ516614,2024,102 kWh,https://ev.com/vehicle/bapoa8,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,3 mi,490 HP,Up to 5,Scarlet Red Metallic,Orchid,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL4RZ509371,2024,102 kWh,https://ev.com/vehicle/38ras6,2024AcuraZDXA-SPEC,"$53,690"
Alfa Romeo,35 mi,N/A,5 mi,180 HP,Up to 5,White,Blk Perforated Lth Seat,N/A,96 month/80000 miles,ZASPATCW0R3041872,2024,15.5 kWh,https://ev.com/vehicle/snhcod,2024Alfa RomeoTonaleTi EAWD,"$45,531"
Alfa Romeo,35 mi,N/A,5 mi,180 HP,Up to 5,White,Tan/Blk Sport Clth Seat W,N/A,96 month/80000 miles,ZASPATCW0R3082017,2024,15.5 kWh,https://ev.com/vehicle/9gl7pa,2024Alfa RomeoTonaleTi EAWD,"$42,158"
Alfa Romeo,35 mi,N/A,5 mi,180 HP,Up to 5,N/A,Tan/Blk Sport Clth Seat W,N/A,96 month/80000 miles,ZASPATCW9R3056788,2024,15.5 kWh,https://ev.com/vehicle/pmh7q3,2024Alfa RomeoTonaleTi EAWD,"$41,873"
Alfa Romeo,35 mi,N/A,5 mi,180 HP,Up to 5,N/A,Blk Perforated Lth Seat,N/A,96 month/80000 miles,ZASPATSW4R3077453,2024,15.5 kWh,https://ev.com/vehicle/nh07vy,2024Alfa RomeoTonaleSpeciale EAWD,"$47,098"
Alfa Romeo,35 mi,N/A,122 mi,180 HP,Up to 5,White,Black,N/A,96 month/80000 miles,ZASPATDWXR3041229,2024,15.5 kWh,https://ev.com/vehicle/uct2af,2024Alfa RomeoTonaleVeloce EAWD,"$41,675"
Alfa Romeo,35 mi,N/A,5 mi,180 HP,Up to 5,Blue,Tan/Blk Sport Clth Seat W,N/A,96 month/80000 miles,ZASPATCW0R3043279,2024,15.5 kWh,https://ev.com/vehicle/yyu0yd,2024Alfa RomeoTonaleTi EAWD,"$41,365"
Alfa Romeo,35 mi,N/A,5 mi,180 HP,Up to 5,N/A,Blk Perforated Lth Seat,N/A,96 month/80000 miles,ZASPATDWXR3042557,2024,15.5 kWh,https://ev.com/vehicle/ryyk4c,2024Alfa RomeoTonaleVeloce EAWD,"$49,735"
Alfa Romeo,35 mi,N/A,5 mi,180 HP,Up to 5,Black,Red/Blk Perforated Alcant,N/A,96 month/80000 miles,ZASPATDW5R3051456,2024,15.5 kWh,https://ev.com/vehicle/me63j6,2024Alfa RomeoTonaleVeloce EAWD,"$45,078"
Alfa Romeo,35 mi,N/A,1 mi,180 HP,Up to 5,Black,Xk,N/A,96 month/80000 miles,ZASPATAW0S3089719,2025,15.5 kWh,https://ev.com/vehicle/ayf5y3,2025Alfa RomeoTonaleEAWD,"$45,320"
Alfa Romeo,35 mi,N/A,1 mi,180 HP,Up to 5,White,Xk,N/A,96 month/80000 miles,ZASPATAW0S3089882,2025,15.5 kWh,https://ev.com/vehicle/ime0v3,2025Alfa RomeoTonaleEAWD,"$44,625"
Alfa Romeo,35 mi,N/A,1 mi,180 HP,Up to 5,Silver,Xk,N/A,96 month/80000 miles,ZASPATAW0S3090269,2025,15.5 kWh,https://ev.com/vehicle/ihfeca,2025Alfa RomeoTonaleEAWD,"$51,320"
Alfa Romeo,35 mi,N/A,1 mi,180 HP,Up to 5,Black,Xk,N/A,96 month/80000 miles,ZASPATAW1S3089650,2025,15.5 kWh,https://ev.com/vehicle/zuw7fg,2025Alfa RomeoTonaleEAWD,"$45,320"
Alfa Romeo,35 mi,N/A,1 mi,180 HP,Up to 5,White,Xk,N/A,96 month/80000 miles,ZASPATAW2S3089267,2025,15.5 kWh,https://ev.com/vehicle/pscpa5,2025Alfa RomeoTonaleEAWD,"$50,625"
Alfa Romeo,35 mi,N/A,1 mi,180 HP,Up to 5,White,Xk,N/A,96 month/80000 miles,ZASPATAW2S3089303,2025,15.5 kWh,https://ev.com/vehicle/pp4hvm,2025Alfa RomeoTonaleEAWD,"$48,625"
Alfa Romeo,35 mi,N/A,1 mi,180 HP,Up to 5,White,Xk,N/A,96 month/80000 miles,ZASPATAW2S3090841,2025,15.5 kWh,https://ev.com/vehicle/v6mzgh,2025Alfa RomeoTonaleEAWD,"$45,225"
Alfa Romeo,35 mi,N/A,1 mi,180 HP,Up to 5,White,Xk,N/A,96 month/80000 miles,ZASPATAW4S3089884,2025,15.5 kWh,https://ev.com/vehicle/4r2mk1,2025Alfa RomeoTonaleEAWD,"$44,625"
Alfa Romeo,35 mi,N/A,1 mi,180 HP,Up to 5,Blue,Xk,N/A,96 month/80000 miles,ZASPATAW3S3090489,2025,15.5 kWh,https://ev.com/vehicle/7j8wd3,2025Alfa RomeoTonaleEAWD,"$45,920"
Alfa Romeo,35 mi,N/A,1 mi,180 HP,Up to 5,White,Xk,N/A,96 month/80000 miles,ZASPATAW8S3089564,2025,15.5 kWh,https://ev.com/vehicle/ohsgjc,2025Alfa RomeoTonaleEAWD,"$44,625"
Alfa Romeo,35 mi,N/A,1 mi,180 HP,Up to 5,White,Xk,N/A,96 month/80000 miles,ZASPATAW6S3089191,2025,15.5 kWh,https://ev.com/vehicle/o8rye4,2025Alfa RomeoTonaleEAWD,"$48,625"
Alfa Romeo,35 mi,N/A,1 mi,180 HP,Up to 5,Black,Xk,N/A,96 month/80000 miles,ZASPATAW7S3088793,2025,15.5 kWh,https://ev.com/vehicle/pzgkf2,2025Alfa RomeoTonaleEAWD,"$49,320"
Alfa Romeo,35 mi,N/A,1 mi,180 HP,Up to 5,Silver,Xk,N/A,96 month/80000 miles,ZASPATAW0S3091521,2025,15.5 kWh,https://ev.com/vehicle/q9vclr,2025Alfa RomeoTonaleEAWD,"$43,920"
Alfa Romeo,35 mi,N/A,1 mi,180 HP,Up to 5,N/A,Xk,N/A,96 month/80000 miles,ZASPATAW2S3091567,2025,15.5 kWh,https://ev.com/vehicle/abvmic,2025Alfa RomeoTonaleEAWD,"$43,920"
Alfa Romeo,35 mi,N/A,1 mi,180 HP,Up to 5,Black,Xk,N/A,96 month/80000 miles,ZASPATAW2S3091651,2025,15.5 kWh,https://ev.com/vehicle/ngd8o4,2025Alfa RomeoTonaleEAWD,"$43,920"
Alfa Romeo,35 mi,N/A,1 mi,180 HP,Up to 5,White,Xk,N/A,96 month/80000 miles,ZASPATAW2S3091830,2025,15.5 kWh,https://ev.com/vehicle/rb9p6s,2025Alfa RomeoTonaleEAWD,"$43,225"
Alfa Romeo,35 mi,N/A,1 mi,180 HP,Up to 5,N/A,Xk,N/A,96 month/80000 miles,ZASPATAW4S3090534,2025,15.5 kWh,https://ev.com/vehicle/6mlcks,2025Alfa RomeoTonaleEAWD,"$50,320"
Alfa Romeo,35 mi,N/A,1 mi,180 HP,Up to 5,Black,Xk,N/A,96 month/80000 miles,ZASPATAW7S3091614,2025,15.5 kWh,https://ev.com/vehicle/a53dd6,2025Alfa RomeoTonaleEAWD,"$45,320"
Alfa Romeo,35 mi,N/A,1 mi,180 HP,Up to 5,Silver,Xk,N/A,96 month/80000 miles,ZASPATAW8S3089886,2025,15.5 kWh,https://ev.com/vehicle/oummj2,2025Alfa RomeoTonaleEAWD,"$45,320"
Alfa Romeo,35 mi,N/A,1 mi,180 HP,Up to 5,N/A,Xk,N/A,96 month/80000 miles,ZASPATAW8S3091346,2025,15.5 kWh,https://ev.com/vehicle/7cx5cz,2025Alfa RomeoTonaleEAWD,"$43,920"
Alfa Romeo,35 mi,N/A,1 mi,180 HP,Up to 5,Black,Xk,N/A,96 month/80000 miles,ZASPATAW8S3091444,2025,15.5 kWh,https://ev.com/vehicle/7469px,2025Alfa RomeoTonaleEAWD,"$43,920"
Alfa Romeo,35 mi,N/A,1 mi,180 HP,Up to 5,Black,Xk,N/A,96 month/80000 miles,ZASPATAW8S3091606,2025,15.5 kWh,https://ev.com/vehicle/vj3g6e,2025Alfa RomeoTonaleEAWD,"$43,920"
Alfa Romeo,35 mi,N/A,1 mi,180 HP,Up to 5,White,Xk,N/A,96 month/80000 miles,ZASPATAWXS3092272,2025,15.5 kWh,https://ev.com/vehicle/g0w21u,2025Alfa RomeoTonaleEAWD,"$43,225"
Alfa Romeo,35 mi,N/A,1 mi,180 HP,Up to 5,Silver,Xk,N/A,96 month/80000 miles,ZASPATAW9S3091503,2025,15.5 kWh,https://ev.com/vehicle/zhrgnz,2025Alfa RomeoTonaleEAWD,"$43,920"
Alfa Romeo,35 mi,N/A,1 mi,180 HP,Up to 5,N/A,Xc,N/A,96 month/80000 miles,ZASPATTW4S3091499,2025,15.5 kWh,https://ev.com/vehicle/a6ep8j,2025Alfa RomeoTonaleSpecial Edition Tributo Italiano EAWD,"$49,920"
Audi,258 mi,28 minutes,4 mi,335 HP,Up to 5,Pebble Gray,Black/Rock Gray Stitching,SAE CCS DC fast charge connector,96 month/100000 miles,WA1LUBFZ9SP044408,2025,82 kWh,https://ev.com/vehicle/0vpuw8,2025AudiQ4 e-tronPremium Plus 55 quattro,"$51,505"
Audi,258 mi,28 minutes,7 mi,335 HP,Up to 5,Glacier White Metallic,Black W/Rock Gray,SAE CCS DC fast charge connector,96 month/100000 miles,WA1LUBFZ9SP046241,2025,82 kWh,https://ev.com/vehicle/gzjrnj,2025AudiQ4 e-tronPremium Plus 55 quattro,"$52,160"
Audi,307 mi,21 minutes,17 mi,422 HP,Up to 5,Glacier White Metallic,Black,SAE CCS DC fast charge connector,96 month/100000 miles,WA124BGF2SA012967,2025,100 kWh,https://ev.com/vehicle/keorkt,2025AudiQ6 e-tronPremium Plus quattro,"$64,585"
Audi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ev.com/vehicle/o394en,2025AudiRS e-tron GTperformance,"$164,530"
Audi,258 mi,28 minutes,214 mi,335 HP,Up to 5,White,Black,SAE CCS DC fast charge connector,96 month/100000 miles,WA1LUBFZ2RP059813,2024,82 kWh,https://ev.com/vehicle/o3zlgv,2024AudiQ4 e-tronPremium Plus 55 quattro,"$30,672"
Audi,307 mi,21 minutes,418 mi,422 HP,Up to 5,Manhattan Gray Metallic,Pearl Beige,SAE CCS DC fast charge connector,96 month/100000 miles,WA134BGF9SA021329,2025,100 kWh,https://ev.com/vehicle/clfsko,2025AudiQ6 e-tronPrestige quattro,"$53,175"
Audi,310 mi,22 minutes,10 mi,302 HP,Up to 5,Manhattan Gray Metallic,Black,SAE CCS DC fast charge connector,96 month/100000 miles,WA122BGF1SA023951,2025,100 kWh,https://ev.com/vehicle/k90z9u,2025AudiQ6 e-tronPremium Plus,"$61,350"
Audi,307 mi,21 minutes,N/A,422 HP,Up to 5,Glacier White Metallic,Pearl Beige,SAE CCS DC fast charge connector,96 month/100000 miles,WA124BGF5SA035062,2025,100 kWh,https://ev.com/vehicle/qvha3t,2025AudiQ6 e-tronPremium Plus quattro,"$63,285"
Audi,307 mi,21 minutes,4 mi,422 HP,Up to 5,Glacier White Metallic,Santos Brown,SAE CCS DC fast charge connector,96 month/100000 miles,WA114BGF4SA040412,2025,100 kWh,https://ev.com/vehicle/hjhkvu,2025AudiQ6 e-tronPremium quattro,"$57,160"
Audi,275 mi,21 minutes,6 mi,483 HP,Up to 5,Mythos Black Metallic,Black,SAE CCS DC fast charge connector,96 month/100000 miles,WA135BGF8SA035932,2025,100 kWh,https://ev.com/vehicle/jprv04,2025AudiSQ6 e-tronPrestige quattro,"$72,510"
Audi,275 mi,21 minutes,11 mi,483 HP,Up to 5,Mythos Black Metallic,Black,SAE CCS DC fast charge connector,96 month/100000 miles,WA125BGF0SA012916,2025,100 kWh,https://ev.com/vehicle/yp1db1,2025AudiSQ6 e-tronPremium Plus quattro,"$71,635"
Audi,258 mi,28 minutes,15 mi,335 HP,Up to 5,Glacier White Metallic,Black W/Rock Gray,SAE CCS DC fast charge connector,96 month/100000 miles,WA12UBFZ3SP044030,2025,82 kWh,https://ev.com/vehicle/cwevx6,2025AudiQ4 Sportback e-tronPremium 55 quattro,"$52,860"
Audi,258 mi,28 minutes,6 mi,335 HP,Up to 5,Glacier White Metallic,Black W/Rock Gray,SAE CCS DC fast charge connector,96 month/100000 miles,WA13UBFZXSP042893,2025,82 kWh,https://ev.com/vehicle/3x7iuj,2025AudiQ4 Sportback e-tronPremium Plus 55 quattro,"$55,500"
Audi,258 mi,28 minutes,5 mi,335 HP,Up to 5,Pebble Gray,Parchment Beige,SAE CCS DC fast charge connector,96 month/100000 miles,WA1KUBFZXSP042288,2025,82 kWh,https://ev.com/vehicle/pmucrj,2025AudiQ4 e-tronPremium 55 quattro,"$48,205"
Audi,310 mi,22 minutes,3 mi,302 HP,Up to 5,Plasma Blue Metallic,Black,SAE CCS DC fast charge connector,96 month/100000 miles,WA122BGF5SA031485,2025,100 kWh,https://ev.com/vehicle/ixqak2,2025AudiQ6 e-tronPremium Plus,"$62,675"
Audi,307 mi,21 minutes,8 mi,422 HP,Up to 5,Mythos Black Metallic,Pearl Beige,SAE CCS DC fast charge connector,96 month/100000 miles,WA124BGF0SA017956,2025,100 kWh,https://ev.com/vehicle/28rnml,2025AudiQ6 e-tronPremium Plus quattro,"$64,675"
Audi,307 mi,21 minutes,9 mi,422 HP,Up to 5,Mythos Black Metallic,Santos Brown,SAE CCS DC fast charge connector,96 month/100000 miles,WA124BGF6SA018044,2025,100 kWh,https://ev.com/vehicle/eau7k4,2025AudiQ6 e-tronPremium Plus quattro,"$63,375"
Audi,307 mi,21 minutes,12 mi,422 HP,Up to 5,Magnet Gray,Black,SAE CCS DC fast charge connector,96 month/100000 miles,WA124BGF5SA014051,2025,100 kWh,https://ev.com/vehicle/zrmj8z,2025AudiQ6 e-tronPremium Plus quattro,"$63,990"
Audi,307 mi,21 minutes,5 mi,422 HP,Up to 5,Glacier White Metallic,Pearl Beige,SAE CCS DC fast charge connector,96 month/100000 miles,WA134BGF1SA040179,2025,100 kWh,https://ev.com/vehicle/7bddu8,2025AudiQ6 e-tronPrestige quattro,"$66,785"
Audi,307 mi,21 minutes,8 mi,422 HP,Up to 5,Plasma Blue Metallic,Black,SAE CCS DC fast charge connector,96 month/100000 miles,WA134BGF6SA039741,2025,100 kWh,https://ev.com/vehicle/swvzm4,2025AudiQ6 e-tronPrestige quattro,"$67,620"
Audi,296 mi,31 minutes,"6,900 mi",355 HP,Up to 5,Glacier White Metallic,Okapi Brown,SAE CCS DC fast charge connector,96 month/100000 miles,WA1CAAGEXRB028370,2024,114 kWh,https://ev.com/vehicle/glms3r,2024AudiQ8 e-tronS line Premium Plus quattro,"$44,675"
Audi,285 mi,31 minutes,"2,661 mi",355 HP,Up to 5,Daytona Gray Pearl Effect,Gray,SAE CCS DC fast charge connector,96 month/100000 miles,WA16ABGE4RB008893,2024,114 kWh,https://ev.com/vehicle/5hgmsw,2024AudiQ8 e-tronPrestige quattro,"$49,377"
Audi,275 mi,21 minutes,4 mi,483 HP,Up to 5,Magnet Gray,Black,SAE CCS DC fast charge connector,96 month/100000 miles,WA135BGF5SA038464,2025,100 kWh,https://ev.com/vehicle/ya9pz7,2025AudiSQ6 e-tronPrestige quattro,"$71,915"
Audi,258 mi,28 minutes,4 mi,335 HP,Up to 5,Mythos Black Metallic,Black W/Rock Gray,SAE CCS DC fast charge connector,96 month/100000 miles,WA12UBFZ0SP044602,2025,82 kWh,https://ev.com/vehicle/jheope,2025AudiQ4 Sportback e-tronPremium 55 quattro,"$53,510"
Audi,258 mi,28 minutes,3 mi,335 HP,Up to 5,Glacier White Metallic,Black W/Rock Gray,SAE CCS DC fast charge connector,96 month/100000 miles,WA12UBFZ6SP042756,2025,82 kWh,https://ev.com/vehicle/0p1okb,2025AudiQ4 Sportback e-tronPremium 55 quattro,"$52,950"
Audi,265 mi,36 minutes,"4,339 mi",201 HP,Up to 5,Glacier White Metallic,Black/Rock Gray Stitching,SAE CCS DC fast charge connector,96 month/100000 miles,WA1BCBFZ0PP062334,2023,82 kWh,https://ev.com/vehicle/92knwk,2023AudiQ4 e-tronPremium Plus 40 RWD,"$19,673"
Audi,307 mi,21 minutes,17 mi,422 HP,Up to 5,Manhattan Gray Metallic,Black,SAE CCS DC fast charge connector,96 month/100000 miles,WA124BGF0SA014412,2025,100 kWh,https://ev.com/vehicle/64uqh4,2025AudiQ6 e-tronPremium Plus quattro,"$64,585"
Audi,307 mi,21 minutes,9 mi,422 HP,Up to 5,Glacier White Metallic,Black,SAE CCS DC fast charge connector,96 month/100000 miles,WA124BGF1SA015844,2025,100 kWh,https://ev.com/vehicle/3k0d6k,2025AudiQ6 e-tronPremium Plus quattro,"$64,675"
Audi,285 mi,31 minutes,"7,837 mi",355 HP,Up to 5,Chronos Gray,Pearl Beige,SAE CCS DC fast charge connector,96 month/100000 miles,WA16AAGE0RB019366,2024,114 kWh,https://ev.com/vehicle/unbcc5,2024AudiQ8 e-tronPrestige quattro,"$47,675"
Audi,285 mi,31 minutes,"4,874 mi",355 HP,Up to 5,Mythos Black Metallic,Gray,SAE CCS DC fast charge connector,96 month/100000 miles,WA16AAGEXRB031329,2024,114 kWh,https://ev.com/vehicle/d0feku,2024AudiQ8 e-tronPrestige quattro,"$48,675"
Audi,232 mi,23 minutes,"7,915 mi",591 HP,Up to 5,Daytona Gray Pearl Effect,Black,SAE CCS DC fast charge connector,96 month/100000 miles,WAUBHBFW2R7900621,2024,93.4 kWh,https://ev.com/vehicle/9ti2ci,2024AudiRS e-tron GTquattro,"$94,740"
Audi,275 mi,21 minutes,17 mi,483 HP,Up to 5,Mythos Black Metallic,Arras Red,SAE CCS DC fast charge connector,96 month/100000 miles,WA125BGFXSA034602,2025,100 kWh,https://ev.com/vehicle/fq4aux,2025AudiSQ6 e-tronPremium Plus quattro,"$71,310"
Audi,258 mi,28 minutes,5 mi,335 HP,Up to 5,Pebble Gray,Black/Rock Gray Stitching,SAE CCS DC fast charge connector,96 month/100000 miles,WA13UBFZ7SP040213,2025,82 kWh,https://ev.com/vehicle/hv5z25,2025AudiQ4 Sportback e-tronPremium Plus 55 quattro,"$52,970"
Audi,258 mi,28 minutes,3 mi,335 HP,Up to 5,Glacier White Metallic,Black W/Rock Gray,SAE CCS DC fast charge connector,96 month/100000 miles,WA13UBFZ5SP042008,2025,82 kWh,https://ev.com/vehicle/je0sym,2025AudiQ4 Sportback e-tronPremium Plus 55 quattro,"$55,360"
Audi,258 mi,28 minutes,4 mi,335 HP,Up to 5,Mythos Black Metallic,Black W/Rock Gray,SAE CCS DC fast charge connector,96 month/100000 miles,WA12UBFZXSP043523,2025,82 kWh,https://ev.com/vehicle/xlrfcr,2025AudiQ4 Sportback e-tronPremium 55 quattro,"$52,860"
Audi,258 mi,28 minutes,16 mi,335 HP,Up to 5,Glacier White Metallic,Black W/Rock Gray,SAE CCS DC fast charge connector,96 month/100000 miles,WA13UBFZ7SP026229,2025,82 kWh,https://ev.com/vehicle/yd944q,2025AudiQ4 Sportback e-tronPremium Plus 55 quattro,"$55,875"
Audi,258 mi,28 minutes,6 mi,335 HP,Up to 5,Mythos Black Metallic,Black W/Rock Gray,SAE CCS DC fast charge connector,96 month/100000 miles,WA13UBFZ9SP029391,2025,82 kWh,https://ev.com/vehicle/68il4o,2025AudiQ4 Sportback e-tronPremium Plus 55 quattro,"$55,965"
Audi,258 mi,28 minutes,4 mi,335 HP,Up to 5,Pebble Gray,Black/Rock Gray Stitching,SAE CCS DC fast charge connector,96 month/100000 miles,WA14UBFZ6SP041647,2025,82 kWh,https://ev.com/vehicle/bw7b6p,2025AudiQ4 Sportback e-tronPrestige 55 quattro,"$56,305"
Audi,265 mi,36 minutes,"8,121 mi",201 HP,Up to 5,Pebble Gray,Black/Rock Gray Stitching,SAE CCS DC fast charge connector,96 month/100000 miles,WA1BCBFZ1PP028953,2023,82 kWh,https://ev.com/vehicle/565btr,2023AudiQ4 e-tronPremium Plus 40 RWD,"$22,273"
